ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation,Specific_food_categories,preferred_activities,Travel_Preferences,Preferred_cuisines,Climate_preference
461250,Female,Yes,47,Yes,Lawyer,2.0,High,4.0,D,"seafood,",cultural,"leisure,",Middle,"hot,"
461926,Female,Yes,63,Yes,Artist,4.0,Average,4.0,C,"food,",scuba,"leisure,","Western,","mild,"
459578,Male,Yes,35,Yes,Executive,2.0,Average,5.0,B,"food,",tours,"leisure,",Middle,"warm,"
466003,Female,Yes,27,Yes,Marketing,9.0,Low,1.0,C,exotic,cultural,adventure,"Eastern,",cold
465460,Male,No,49,Yes,Artist,0.0,Low,1.0,B,exotic,tours,",","Chinese,","warm,"
462862,Female,No,31,No,Homemaker,8.0,Low,1.0,D,"food,","hiking,",",",Fusion,"hot,"
465084,Male,Yes,61,Yes,Executive,5.0,High,2.0,C,"food,","hiking,","leisure,","Western,","hot,"
465777,Female,No,30,Yes,Artist,9.0,Low,5.0,A,local,"surfing,",adventure,"Chinese,","warm,"
466688,Male,No,23,No,Healthcare,1.0,Low,3.0,D,"food,","hiking,","leisure,","Western,","hot,"
461029,Male,Yes,42,No,Entertainment,8.0,Low,2.0,A,"food,",scuba,"leisure,","Western,",cold
464812,Female,Yes,48,Yes,Engineer,0.0,High,5.0,A,dishes,"surfing,",",","Indian,","mild,"
465099,Male,Yes,39,No,Entertainment,0.0,Average,2.0,C,"vegetarian,","hiking,",",",Fusion,cold
465730,Male,Yes,43,Yes,Executive,6.0,High,3.0,A,exotic,tours,"business,",Middle,"warm,"
462138,Female,Yes,56,Yes,Artist,1.0,Low,2.0,B,"cuisine,",cultural,"leisure,","Eastern,",cold
460332,Male,No,28,Yes,Healthcare,0.0,Low,5.0,D,local,"surfing,","leisure,","Western,","mild,"
462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,C,"cuisine,",cultural,"leisure,",Fusion,"hot,"
459007,Female,Yes,42,Yes,Artist,1.0,Average,3.0,C,local,tours,",","Indian,","warm,"
465130,Female,Yes,50,Yes,Artist,0.0,Average,9.0,C,"cuisine,",tours,"business,",Middle,"hot,"
459702,Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,A,"cuisine,",cultural,"business,","Indian,",cold
461401,Male,Yes,43,Yes,Artist,1.0,Average,3.0,A,"cuisine,","hiking,",adventure,"Chinese,","warm,"
463916,Female,No,32,No,Engineer,9.0,Low,4.0,A,"seafood,","hiking,",adventure,"Western,","warm,"
459938,Male,No,61,Yes,Artist,1.0,Low,1.0,B,"cuisine,","hiking,","business,",Middle,cold
460199,Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,B,local,"hiking,","business,","Chinese,","mild,"
466684,Female,Yes,46,Yes,Artist,0.0,Average,2.0,C,"food,",tours,"leisure,",Fusion,"warm,"
465978,Male,Yes,50,Yes,Artist,1.0,Average,3.0,B,spicy,tours,adventure,Fusion,cold
465682,Male,Yes,39,Yes,Artist,0.0,Low,4.0,A,local,scuba,"leisure,",Fusion,"warm,"
462693,Female,No,35,Yes,Artist,1.0,Low,1.0,A,dishes,tours,adventure,Middle,"warm,"
459952,Female,No,35,Yes,Entertainment,7.0,Low,2.0,A,"seafood,","diving,",",","Eastern,","warm,"
466450,Female,No,33,Yes,Healthcare,1.0,Low,1.0,D,"cuisine,","surfing,",",",Middle,"warm,"
466556,Male,No,21,No,Healthcare,1.0,Low,3.0,D,exotic,scuba,",","Chinese,",cold
459932,Female,No,46,Yes,Artist,9.0,Low,1.0,B,"vegetarian,","shopping,",",",Fusion,"mild,"
460420,Female,No,37,Yes,Artist,1.0,Low,1.0,A,dishes,tours,adventure,"Eastern,",cold
460123,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,D,"food,","surfing,","business,","Chinese,","mild,"
462357,Male,No,25,Yes,Artist,1.0,Low,3.0,A,"cuisine,","hiking,","business,",Fusion,"warm,"
464094,Male,Yes,53,Yes,Executive,1.0,High,4.0,B,dishes,cultural,"business,","Western,","hot,"
467852,Female,No,41,Yes,Artist,10.0,Low,1.0,B,spicy,"hiking,",adventure,"Eastern,","mild,"
462526,Female,Yes,46,Yes,Artist,3.0,Average,5.0,C,"food,","shopping,","leisure,","Indian,","warm,"
463180,Male,Yes,36,Yes,Artist,0.0,Low,3.0,C,"food,",cultural,adventure,"Indian,","mild,"
461572,Female,Yes,57,Yes,Artist,0.0,Average,3.0,C,"vegetarian,",scuba,"leisure,",Middle,"warm,"
464607,Female,Yes,49,Yes,Artist,0.0,Average,4.0,C,spicy,"surfing,",adventure,Fusion,"warm,"
467751,Male,Yes,48,Yes,Artist,1.0,Average,3.0,C,dishes,"hiking,","leisure,",Middle,"mild,"
465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,B,"vegetarian,","shopping,",",","Western,","warm,"
465589,Male,Yes,40,Yes,Artist,0.0,Average,3.0,A,exotic,cultural,adventure,"Western,","hot,"
459215,Female,Yes,58,Yes,Artist,0.0,Low,3.0,C,"food,","diving,",",","Eastern,","hot,"
466826,Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,A,dishes,"surfing,","leisure,",Fusion,cold
461164,Female,No,39,Yes,Doctor,9.0,Low,1.0,B,"vegetarian,","diving,",adventure,"Chinese,","warm,"
459305,Male,Yes,29,No,Healthcare,13.0,High,2.0,B,dishes,cultural,",","Western,",cold
460181,Female,Yes,37,Yes,Marketing,9.0,Low,1.0,A,"cuisine,","diving,",",","Indian,","mild,"
466447,Female,Yes,49,Yes,Artist,0.0,Average,4.0,B,dishes,"surfing,","leisure,",Middle,"warm,"
467735,Male,No,26,Yes,Doctor,1.0,Low,2.0,A,spicy,tours,"leisure,","Indian,","hot,"
463755,Female,Yes,63,No,Artist,0.0,High,2.0,B,exotic,"diving,","leisure,",Fusion,"mild,"
460930,Male,No,26,Yes,Artist,10.0,Low,5.0,D,dishes,tours,"business,","Eastern,","warm,"
465246,Male,No,21,No,Healthcare,1.0,Low,5.0,D,"seafood,","hiking,",adventure,Fusion,"warm,"
459683,Female,Yes,56,Yes,Engineer,1.0,Average,3.0,B,spicy,tours,adventure,"Western,",cold
463491,Male,Yes,27,Yes,Doctor,9.0,Average,3.0,D,"food,","shopping,",",","Chinese,","warm,"
459985,Female,No,39,Yes,Doctor,8.0,Low,2.0,B,spicy,tours,"business,",Fusion,cold
462815,Male,Yes,84,No,Lawyer,1.0,Low,1.0,A,"food,","hiking,","leisure,",Middle,"warm,"
464187,Female,No,41,No,Engineer,9.0,Low,1.0,A,"vegetarian,",cultural,adventure,Middle,cold
467137,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,D,"food,","hiking,","business,",Middle,cold
462477,Male,No,25,Yes,Entertainment,7.0,Low,3.0,A,spicy,tours,"business,",Fusion,"mild,"
463906,Female,Yes,40,Yes,Engineer,0.0,Average,4.0,B,"cuisine,","shopping,",adventure,"Western,","mild,"
465855,Male,No,42,Yes,Artist,1.0,Low,1.0,A,"seafood,","surfing,","leisure,","Western,","hot,"
467334,Male,Yes,73,No,Executive,0.0,High,2.0,C,"seafood,",tours,",","Eastern,",cold
461600,Male,No,30,Yes,Marketing,1.0,Low,5.0,C,"seafood,","shopping,","leisure,","Western,","mild,"
465828,Female,No,29,No,Entertainment,9.0,Low,4.0,D,local,"surfing,","leisure,","Western,","warm,"
460279,Female,Yes,27,No,Entertainment,6.0,High,2.0,B,dishes,"diving,","business,",Fusion,"hot,"
463136,Male,Yes,35,Yes,Artist,1.0,High,3.0,B,exotic,tours,"business,","Indian,","hot,"
459869,Female,No,23,No,Healthcare,1.0,Low,3.0,D,spicy,"diving,",",","Eastern,",cold
467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,C,local,tours,"leisure,",Middle,cold
461890,Female,Yes,45,Yes,Artist,0.0,Average,2.0,C,spicy,tours,adventure,Middle,"mild,"
466582,Female,No,23,No,Healthcare,1.0,Low,3.0,D,spicy,tours,adventure,"Western,","hot,"
461076,Male,No,42,Yes,Entertainment,1.0,Low,8.0,A,"cuisine,","surfing,",",","Indian,","mild,"
466713,Female,Yes,69,Yes,Artist,1.0,High,4.0,C,"vegetarian,",scuba,adventure,"Western,","warm,"
460753,Female,No,33,No,Healthcare,1.0,Low,6.0,A,dishes,"diving,",adventure,Fusion,cold
460262,Male,No,28,No,Executive,9.0,Low,4.0,D,"seafood,","diving,",adventure,Middle,"mild,"
465249,Female,No,19,No,Healthcare,1.0,Low,4.0,D,exotic,scuba,adventure,Fusion,cold
466083,Female,No,21,No,Marketing,2.0,Low,2.0,D,"cuisine,",cultural,adventure,"Western,","warm,"
459137,Male,Yes,42,Yes,Artist,7.0,Average,2.0,C,"food,","hiking,",",","Chinese,","mild,"
467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,B,dishes,scuba,adventure,Middle,"warm,"
463137,Female,No,31,Yes,Homemaker,8.0,Low,1.0,D,local,"diving,","leisure,",Middle,cold
459839,Male,Yes,45,No,Engineer,1.0,Average,5.0,B,local,"shopping,","business,",Fusion,"mild,"
465665,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,A,"vegetarian,","diving,","business,",Middle,"warm,"
464747,Female,Yes,69,No,Engineer,0.0,Average,4.0,A,"cuisine,","diving,",adventure,Middle,cold
464920,Male,No,36,Yes,Artist,2.0,Low,1.0,B,"vegetarian,","shopping,","leisure,",Fusion,"hot,"
461638,Male,Yes,70,Yes,Entertainment,0.0,High,2.0,A,"seafood,","shopping,",adventure,Fusion,"warm,"
467790,Male,No,21,No,Healthcare,1.0,Low,6.0,D,"seafood,","hiking,",adventure,"Indian,",cold
463402,Male,No,19,No,Healthcare,7.0,Low,4.0,D,local,"shopping,","business,","Western,",cold
462900,Male,Yes,39,Yes,Artist,0.0,Average,3.0,B,dishes,tours,"leisure,","Western,","warm,"
460688,Male,Yes,28,No,Doctor,5.0,Low,2.0,D,"vegetarian,","hiking,","business,","Indian,","mild,"
466033,Female,Yes,40,Yes,Artist,0.0,Average,4.0,B,"vegetarian,","diving,",",",Fusion,"hot,"
461440,Female,Yes,42,Yes,Artist,1.0,Average,2.0,C,"vegetarian,","surfing,",adventure,Fusion,"warm,"
465670,Female,No,48,No,Engineer,12.0,Low,1.0,D,"cuisine,","hiking,","leisure,","Eastern,","warm,"
463985,Female,Yes,29,Yes,Artist,4.0,Low,2.0,D,exotic,"hiking,",adventure,"Western,","hot,"
466347,Male,Yes,71,No,Executive,5.0,Low,3.0,B,"vegetarian,",tours,",","Indian,","hot,"
459077,Female,Yes,82,No,Lawyer,0.0,High,2.0,A,exotic,"diving,",adventure,Fusion,"mild,"
460339,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,A,"vegetarian,","diving,",",","Western,","hot,"
459970,Male,No,40,Yes,Artist,1.0,Low,2.0,A,exotic,scuba,adventure,"Western,","hot,"
463464,Male,No,18,No,Healthcare,6.0,Low,4.0,D,exotic,tours,adventure,"Indian,","mild,"
459313,Male,Yes,42,No,Entertainment,0.0,Average,4.0,C,"seafood,","shopping,",",","Chinese,","warm,"
466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,B,"food,","hiking,","business,","Western,","hot,"
464108,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,C,spicy,"diving,","leisure,",Middle,"warm,"
462261,Male,Yes,60,No,Engineer,0.0,Average,3.0,C,"cuisine,",cultural,adventure,"Chinese,","warm,"
463312,Male,Yes,40,No,Engineer,3.0,Low,1.0,A,"vegetarian,","shopping,","leisure,","Chinese,","mild,"
462667,Female,Yes,40,No,Homemaker,2.0,Average,2.0,A,local,"surfing,",",","Indian,","warm,"
462917,Male,Yes,65,No,Doctor,1.0,Low,1.0,D,"cuisine,",tours,adventure,Middle,"mild,"
463898,Female,No,38,Yes,Healthcare,0.0,Low,2.0,C,exotic,"shopping,","leisure,","Chinese,","mild,"
459157,Male,No,37,Yes,Engineer,1.0,Low,1.0,D,local,"diving,","leisure,",Middle,"warm,"
460287,Male,Yes,53,Yes,Artist,0.0,Low,1.0,B,"vegetarian,",cultural,adventure,Middle,cold
460684,Male,Yes,62,No,Entertainment,8.0,Low,2.0,B,dishes,cultural,"business,","Eastern,","warm,"
462319,Male,Yes,47,Yes,Artist,1.0,Average,2.0,C,exotic,tours,",",Fusion,"hot,"
465128,Female,Yes,62,No,Artist,1.0,Average,3.0,B,"cuisine,",cultural,"leisure,",Middle,cold
465222,Male,Yes,69,No,Doctor,8.0,Low,2.0,A,"vegetarian,","surfing,",",",Fusion,"hot,"
467850,Female,No,19,No,Healthcare,0.0,Low,2.0,D,"cuisine,","diving,",adventure,"Indian,","hot,"
465488,Male,No,18,No,Healthcare,0.0,Low,4.0,D,local,"surfing,",adventure,"Western,","hot,"
467672,Female,Yes,36,Yes,Artist,7.0,Average,2.0,C,local,"shopping,",",","Eastern,",cold
466606,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,B,exotic,tours,"leisure,","Eastern,","hot,"
461840,Male,Yes,47,Yes,Executive,8.0,High,4.0,C,dishes,"diving,",adventure,Middle,"hot,"
461284,Male,No,23,No,Artist,1.0,Low,4.0,D,local,"shopping,",adventure,"Eastern,",cold
467878,Female,Yes,42,Yes,Doctor,0.0,Average,4.0,A,"seafood,",scuba,"business,","Eastern,","warm,"
465553,Female,Yes,47,Yes,Artist,8.0,Average,4.0,C,"vegetarian,",tours,",","Eastern,","warm,"
463346,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,D,"vegetarian,","hiking,","business,",Middle,cold
466232,Male,Yes,59,No,Executive,0.0,High,3.0,C,"vegetarian,","shopping,",",",Middle,"hot,"
465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,C,exotic,tours,"leisure,",Fusion,"hot,"
462382,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,B,"seafood,",cultural,"leisure,","Indian,","warm,"
461363,Male,No,45,Yes,Artist,0.0,Low,1.0,A,spicy,"hiking,",adventure,"Chinese,",cold
465658,Male,Yes,71,Yes,Artist,0.0,Average,4.0,C,dishes,"surfing,","business,",Middle,cold
460748,Female,Yes,60,No,Engineer,0.0,Low,2.0,A,exotic,scuba,",","Eastern,","hot,"
466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,C,spicy,"hiking,",adventure,Fusion,"mild,"
465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,B,local,cultural,"leisure,","Indian,",cold
462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,C,local,"hiking,","leisure,","Indian,","mild,"
459870,Male,Yes,49,No,Executive,11.0,High,4.0,A,exotic,"hiking,","business,","Indian,",cold
467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,D,"food,",tours,adventure,Fusion,"hot,"
464488,Female,No,40,Yes,Artist,5.0,Low,9.0,C,exotic,"diving,","business,","Eastern,","warm,"
466076,Male,No,19,No,Healthcare,8.0,Low,3.0,D,dishes,"hiking,","business,","Indian,","mild,"
462275,Male,Yes,42,Yes,Artist,1.0,Average,2.0,C,dishes,"surfing,","business,","Eastern,",cold
459396,Female,No,50,Yes,Engineer,0.0,Low,1.0,B,spicy,cultural,",","Western,","warm,"
464417,Male,Yes,72,No,Entertainment,2.0,Average,2.0,C,"seafood,",cultural,"business,","Eastern,","hot,"
467311,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,B,"cuisine,",scuba,",",Middle,cold
464034,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,A,"seafood,","surfing,","leisure,",Fusion,"mild,"
459886,Male,Yes,26,No,Artist,1.0,Low,4.0,A,spicy,cultural,",",Fusion,cold
466435,Male,Yes,32,No,Executive,1.0,High,5.0,D,"cuisine,",scuba,"business,",Middle,"warm,"
463885,Male,Yes,51,Yes,Artist,1.0,Low,1.0,A,"vegetarian,","hiking,","leisure,","Eastern,","mild,"
462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,B,"food,","diving,",",",Fusion,"hot,"
462824,Male,Yes,38,No,Engineer,0.0,Average,3.0,B,"cuisine,",tours,"business,",Fusion,"hot,"
460696,Male,Yes,73,No,Lawyer,1.0,Low,1.0,D,spicy,"surfing,","leisure,","Eastern,","hot,"
461658,Female,Yes,62,Yes,Artist,0.0,Average,2.0,C,"cuisine,","diving,",",",Middle,cold
467142,Male,Yes,40,Yes,Executive,0.0,Low,4.0,B,dishes,"diving,",adventure,Middle,"warm,"
460127,Male,No,42,Yes,Healthcare,8.0,Low,3.0,D,"seafood,","surfing,","leisure,","Western,",cold
467542,Male,No,30,Yes,Healthcare,9.0,Low,1.0,D,"vegetarian,","diving,",",","Western,",cold
462901,Female,Yes,46,No,Homemaker,9.0,Low,1.0,A,dishes,"hiking,","business,","Western,","warm,"
464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,A,local,"surfing,","leisure,","Western,","warm,"
460867,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,B,"seafood,",cultural,"leisure,",Middle,cold
464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,C,"cuisine,","shopping,","business,","Eastern,",cold
460779,Female,No,28,No,Entertainment,1.0,Low,2.0,A,"seafood,","surfing,",adventure,"Eastern,",cold
460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,C,"cuisine,","shopping,","leisure,","Indian,","mild,"
466478,Female,Yes,51,Yes,Artist,0.0,Average,4.0,C,"vegetarian,",scuba,",","Indian,","warm,"
463834,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,C,"seafood,",cultural,adventure,"Eastern,","mild,"
465796,Female,Yes,65,Yes,Artist,0.0,Average,4.0,C,spicy,"surfing,",",","Indian,","warm,"
460654,Female,Yes,48,No,Marketing,0.0,Average,2.0,D,"food,","hiking,",adventure,Fusion,cold
465641,Female,Yes,47,Yes,Artist,0.0,Average,2.0,C,dishes,"diving,",",","Eastern,",cold
467854,Male,No,28,Yes,Artist,9.0,Low,2.0,A,dishes,"hiking,","leisure,","Eastern,","hot,"
459291,Female,No,38,Yes,Entertainment,0.0,Low,1.0,A,"vegetarian,","hiking,","leisure,","Eastern,","mild,"
460749,Male,No,36,Yes,Entertainment,1.0,Low,2.0,A,spicy,"hiking,",adventure,"Chinese,",cold
459229,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,B,exotic,scuba,adventure,"Indian,","hot,"
466038,Female,No,27,No,Homemaker,9.0,Low,1.0,A,"food,","shopping,","leisure,","Indian,",cold
467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,B,local,"surfing,","business,","Chinese,",cold
459266,Male,No,26,Yes,Healthcare,5.0,Low,5.0,D,"food,","surfing,","leisure,","Indian,","hot,"
467642,Male,Yes,46,Yes,Artist,2.0,Average,4.0,C,dishes,"hiking,",adventure,"Chinese,","mild,"
459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,B,"cuisine,","surfing,",adventure,"Eastern,",cold
464143,Male,No,33,Yes,Healthcare,9.0,Low,5.0,D,exotic,"surfing,",adventure,"Eastern,","hot,"
467678,Male,No,56,No,Marketing,1.0,Low,2.0,D,dishes,cultural,"leisure,",Middle,"warm,"
466053,Female,No,25,No,Doctor,2.0,Low,1.0,D,dishes,cultural,"business,","Eastern,","hot,"
467038,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,C,"seafood,","hiking,","leisure,","Eastern,",cold
466822,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,B,"vegetarian,","hiking,",",","Eastern,","hot,"
464371,Male,Yes,49,Yes,Artist,1.0,Low,4.0,C,dishes,"shopping,","leisure,","Eastern,","mild,"
462788,Male,Yes,48,No,Entertainment,1.0,Average,3.0,C,local,"surfing,","business,",Fusion,cold
459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,D,"cuisine,",scuba,adventure,"Western,","mild,"
465236,Male,Yes,47,Yes,Artist,0.0,Low,1.0,C,"food,",cultural,"business,","Western,","mild,"
461433,Male,Yes,70,Yes,Doctor,1.0,High,3.0,C,"food,","diving,","business,",Fusion,"hot,"
466345,Male,No,21,No,Healthcare,1.0,Low,4.0,D,exotic,"surfing,","leisure,","Western,","mild,"
459942,Male,No,51,Yes,Artist,5.0,Low,1.0,B,"vegetarian,",cultural,"business,","Chinese,","hot,"
462739,Male,Yes,46,Yes,Artist,0.0,Low,2.0,A,"vegetarian,","hiking,","leisure,",Middle,"hot,"
467243,Male,No,26,Yes,Healthcare,1.0,Low,3.0,D,exotic,"hiking,",",",Middle,cold
463215,Female,Yes,37,Yes,Engineer,0.0,High,2.0,A,"cuisine,",cultural,adventure,"Indian,",cold
460887,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,B,dishes,"hiking,","business,",Middle,cold
467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,D,exotic,scuba,",",Middle,"mild,"
460407,Female,No,36,Yes,Artist,8.0,Low,1.0,B,dishes,scuba,",",Fusion,"warm,"
466565,Male,Yes,29,No,Artist,6.0,Average,2.0,B,"cuisine,","hiking,",",","Indian,","mild,"
461590,Male,Yes,41,No,Executive,1.0,High,4.0,B,"vegetarian,","hiking,","business,","Western,",cold
461128,Male,No,20,No,Healthcare,7.0,Low,3.0,D,"seafood,",cultural,"leisure,","Indian,","mild,"
460145,Female,No,36,Yes,Artist,0.0,Low,1.0,B,spicy,tours,"business,","Indian,","warm,"
462192,Female,No,23,No,Healthcare,0.0,Low,6.0,D,spicy,scuba,"leisure,",Fusion,cold
467470,Male,Yes,53,Yes,Engineer,1.0,Average,3.0,B,"seafood,","surfing,","leisure,",Middle,cold
467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,C,"seafood,","shopping,","leisure,",Middle,"mild,"
466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,C,"seafood,","hiking,","leisure,","Eastern,","warm,"
460866,Male,No,28,Yes,Doctor,1.0,Low,9.0,B,spicy,"diving,","business,","Chinese,","mild,"
463097,Female,Yes,45,Yes,Artist,1.0,Average,3.0,C,dishes,cultural,"leisure,",Middle,cold
466196,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,A,dishes,"hiking,",",","Indian,",cold
466372,Female,Yes,60,Yes,Artist,1.0,Average,5.0,C,"food,",scuba,adventure,"Eastern,","hot,"
459367,Female,No,22,No,Doctor,11.0,Low,4.0,D,"vegetarian,","shopping,","leisure,","Western,","hot,"
463390,Female,Yes,50,Yes,Artist,0.0,Average,2.0,C,spicy,"shopping,",",","Indian,","warm,"
465478,Male,Yes,51,No,Entertainment,1.0,Low,3.0,A,dishes,scuba,"business,","Eastern,",cold
461262,Female,No,27,No,Engineer,1.0,Low,7.0,A,spicy,"hiking,","business,","Indian,",cold
463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,C,"cuisine,","diving,","business,",Middle,cold
459536,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,D,spicy,tours,",","Indian,",cold
466351,Female,No,22,No,Healthcare,2.0,Low,3.0,D,exotic,tours,"business,","Chinese,","hot,"
465916,Male,No,42,Yes,Artist,3.0,Low,1.0,B,exotic,scuba,adventure,"Indian,","mild,"
461867,Male,No,30,Yes,Artist,0.0,Low,4.0,A,exotic,"surfing,","business,","Western,","mild,"
461236,Female,No,30,Yes,Healthcare,9.0,Low,1.0,D,"cuisine,","diving,","business,","Eastern,","mild,"
461330,Male,Yes,60,No,Executive,0.0,High,2.0,C,dishes,"surfing,",",",Fusion,"warm,"
466271,Male,No,33,No,Entertainment,1.0,Low,3.0,B,"seafood,","diving,",adventure,"Eastern,","mild,"
463511,Female,No,27,Yes,Artist,1.0,Low,1.0,B,"seafood,","surfing,","leisure,","Western,","mild,"
462567,Female,No,36,No,Engineer,0.0,Low,1.0,A,local,"shopping,",adventure,"Chinese,",cold
460278,Male,Yes,29,Yes,Artist,0.0,Low,5.0,A,"cuisine,","shopping,","leisure,","Chinese,","mild,"
467841,Female,No,18,No,Healthcare,2.0,Low,5.0,D,"vegetarian,","hiking,","leisure,",Middle,"mild,"
465167,Female,Yes,42,Yes,Artist,9.0,Average,3.0,C,exotic,"surfing,","leisure,",Middle,"mild,"
464161,Male,Yes,83,No,Lawyer,1.0,Low,1.0,A,"seafood,",tours,adventure,Fusion,"warm,"
463462,Female,Yes,41,No,Engineer,0.0,Average,4.0,A,exotic,tours,adventure,"Chinese,","warm,"
459963,Female,No,40,Yes,Engineer,9.0,Low,1.0,A,spicy,"shopping,","business,","Indian,","hot,"
459172,Male,No,21,No,Healthcare,3.0,Low,3.0,D,"seafood,","diving,","business,","Western,","warm,"
467475,Female,Yes,66,Yes,Artist,0.0,Average,3.0,C,"vegetarian,","surfing,",",","Chinese,",cold
464303,Male,Yes,43,No,Artist,0.0,Average,2.0,B,local,cultural,adventure,Middle,"mild,"
461308,Male,No,18,No,Healthcare,0.0,Low,2.0,D,dishes,tours,"business,",Middle,cold
460149,Male,Yes,50,Yes,Artist,1.0,Low,2.0,C,"cuisine,","diving,",adventure,Middle,"mild,"
459955,Male,No,47,Yes,Engineer,1.0,Low,2.0,D,"food,",tours,"business,","Chinese,",cold
463668,Female,No,29,No,Engineer,0.0,Low,6.0,C,"food,","hiking,",adventure,"Chinese,","warm,"
463424,Female,Yes,62,Yes,Artist,5.0,Average,5.0,C,"seafood,","hiking,",adventure,"Indian,",cold
462767,Male,No,21,No,Healthcare,2.0,Low,4.0,D,"seafood,",cultural,adventure,"Western,","hot,"
465736,Female,No,36,Yes,Artist,8.0,Low,2.0,B,"vegetarian,",cultural,adventure,"Chinese,","warm,"
461449,Female,Yes,38,Yes,Artist,5.0,High,3.0,B,spicy,"hiking,","business,","Eastern,","hot,"
464531,Male,Yes,38,No,Engineer,0.0,High,6.0,A,spicy,"surfing,","leisure,","Chinese,","warm,"
467007,Female,Yes,35,No,Engineer,0.0,High,1.0,A,"cuisine,",scuba,"business,",Middle,"warm,"
460190,Female,No,30,Yes,Entertainment,9.0,Low,3.0,D,local,"surfing,","business,","Eastern,","hot,"
466149,Female,No,30,No,Doctor,3.0,Low,4.0,A,"food,",tours,"leisure,","Eastern,","hot,"
464214,Male,No,28,Yes,Healthcare,1.0,Low,3.0,D,"vegetarian,",scuba,"business,","Chinese,","mild,"
461211,Female,No,53,Yes,Entertainment,0.0,Low,1.0,A,exotic,"shopping,",adventure,"Indian,",cold
467430,Male,Yes,48,Yes,Artist,4.0,Average,2.0,C,"cuisine,","hiking,","leisure,",Fusion,cold
462624,Male,Yes,31,No,Entertainment,1.0,Low,6.0,D,dishes,"hiking,",adventure,"Western,","warm,"
461542,Male,No,26,Yes,Artist,5.0,Low,1.0,B,"vegetarian,","diving,","leisure,","Eastern,","hot,"
465302,Female,Yes,57,Yes,Artist,1.0,High,3.0,B,"seafood,","diving,","leisure,","Indian,","mild,"
460291,Female,Yes,37,Yes,Artist,6.0,Low,2.0,B,"cuisine,",tours,"business,",Middle,"hot,"
460742,Male,No,52,Yes,Artist,0.0,Low,3.0,B,"cuisine,","diving,","leisure,","Western,",cold
464350,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,C,local,cultural,adventure,Middle,cold
466325,Female,No,25,No,Marketing,1.0,Low,2.0,A,"cuisine,","hiking,","business,",Middle,"hot,"
464353,Female,No,51,Yes,Artist,0.0,Low,1.0,A,"food,","hiking,",adventure,"Eastern,",cold
463172,Male,Yes,32,No,Entertainment,2.0,Low,2.0,A,"vegetarian,","shopping,","business,",Middle,cold
467136,Male,Yes,41,No,Entertainment,0.0,Average,4.0,A,"food,",cultural,"business,",Fusion,"hot,"
466693,Male,No,23,No,Healthcare,0.0,Low,2.0,D,dishes,"diving,",adventure,"Western,","hot,"
461727,Female,No,52,Yes,Artist,1.0,Low,3.0,C,"food,",cultural,"business,","Indian,","mild,"
461160,Male,Yes,49,Yes,Artist,1.0,Low,2.0,A,"food,",cultural,"business,","Indian,","mild,"
